caller_id,enqueued_at_ms,accept_received_at_ms,ring_emitted_at_ms,dequeue_latency_ms,total_wait_ms,operator_id,status
1778646897.8129,1778646897571,1778646917063,1778646917065,2,19494,op-006,ring
1778646897.8131,1778646897673,1778646917164,1778646917170,6,19497,op-007,ring
1778646897.8133,1778646897770,1778646917266,1778646917271,5,19501,op-008,ring
1778646897.8135,1778646897870,1778646917369,1778646917373,4,19503,op-009,ring
1778646897.8137,1778646897971,1778646917470,1778646917473,3,19502,op-000,ring
1778646897.8139,1778646898070,1778646917571,1778646917573,2,19503,op-001,ring
1778646897.8141,1778646898173,1778646917673,1778646917676,3,19503,op-002,ring
1778646897.8143,,1778646917773,,,,,failed
1778646897.8145,,1778646917875,,,,,failed
1778646897.8147,,1778646917976,,,,,failed
1778646898.8149,1778646898574,1778646918075,1778646918077,2,19503,op-006,ring
1778646898.8153,1778646898769,1778646918180,1778646918182,2,19413,op-007,ring
1778646898.8155,1778646898872,1778646918281,1778646918283,2,19411,op-008,ring
1778646898.8157,1778646898972,1778646918381,1778646918382,1,19410,op-009,ring
1778646898.8159,1778646899069,1778646918482,1778646918483,1,19414,op-000,ring
1778646898.8161,1778646899172,1778646918583,1778646918587,4,19415,op-001,ring
1778646898.8163,1778646899270,1778646918684,1778646918685,1,19415,op-002,ring
1778646898.8165,1778646899374,1778646918786,1778646918787,1,19413,op-003,ring
1778646898.8167,1778646899474,1778646918887,1778646918888,1,19414,op-004,ring
1778646899.8169,1778646899572,1778646918987,1778646918988,1,19416,op-005,ring
1778646899.8171,1778646899673,1778646919088,1778646919091,3,19418,op-006,ring
1778646899.8173,1778646899774,1778646919189,1778646919192,3,19418,op-007,ring
1778646899.8175,1778646899882,1778646919291,1778646919294,3,19412,op-008,ring
1778646899.8177,1778646899978,1778646919390,1778646919393,3,19415,op-009,ring
1778646899.8179,1778646900073,1778646919492,1778646919495,3,19422,op-000,ring
1778646899.8181,1778646900173,1778646919593,1778646919597,4,19424,op-001,ring
1778646899.8183,1778646900268,1778646919696,1778646919701,5,19433,op-002,ring
1778646899.8185,1778646900385,1778646919797,1778646919802,5,19417,op-003,ring
1778646899.8187,1778646900473,1778646919902,1778646919905,3,19432,op-004,ring
1778646900.8189,1778646900575,1778646920016,1778646920019,3,19444,op-005,ring
1778646900.8191,1778646900677,1778646920104,1778646920108,4,19431,op-006,ring
1778646900.8193,1778646900770,1778646920207,1778646920210,3,19440,op-007,ring
1778646900.8195,1778646900869,1778646920309,1778646920315,6,19446,op-008,ring
1778646900.8197,1778646900970,1778646920412,1778646920415,3,19445,op-009,ring
1778646900.8199,1778646901074,1778646920512,1778646920514,2,19440,op-000,ring
1778646900.8201,1778646901171,1778646920614,1778646920617,3,19446,op-001,ring
1778646900.8203,1778646901272,1778646920717,1778646920720,3,19448,op-002,ring
1778646900.8205,1778646901369,1778646920819,1778646920823,4,19454,op-003,ring
1778646900.8207,1778646901472,1778646920923,1778646920929,6,19457,op-004,ring
1778646901.8209,1778646901571,1778646921025,1778646921030,5,19459,op-005,ring
1778646901.8211,1778646901671,1778646921132,1778646921138,6,19467,op-006,ring
1778646901.8213,1778646901772,1778646921234,1778646921237,3,19465,op-007,ring
1778646901.8215,1778646901872,1778646921334,1778646921338,4,19466,op-008,ring
1778646901.8217,1778646901970,1778646921437,1778646921441,4,19471,op-009,ring
1778646901.8219,1778646902072,1778646921540,1778646921543,3,19471,op-000,ring
1778646901.8221,1778646902166,1778646921640,1778646921644,4,19478,op-001,ring
1778646901.8223,1778646902272,1778646921741,1778646921743,2,19471,op-002,ring
1778646901.8225,1778646902373,1778646921845,1778646921846,1,19473,op-003,ring
1778646901.8227,1778646902473,1778646921954,1778646921959,5,19486,op-004,ring
1778646902.8229,1778646902571,1778646922060,1778646922066,6,19495,op-005,ring
1778646902.8231,1778646902671,1778646922161,1778646922167,6,19496,op-006,ring
1778646902.8233,1778646902876,1778646922267,1778646922271,4,19395,op-007,ring
1778646902.8235,1778646902975,1778646922370,1778646922373,3,19398,op-008,ring
1778646902.8237,1778646903073,1778646922470,1778646922472,2,19399,op-009,ring
1778646902.8239,1778646903173,1778646922571,1778646922573,2,19400,op-000,ring
1778646902.8241,1778646903272,1778646922672,1778646922674,2,19402,op-001,ring
1778646902.8243,1778646903371,1778646922774,1778646922777,3,19406,op-002,ring
1778646902.8245,1778646903473,1778646922875,1778646922877,2,19404,op-003,ring
1778646903.8247,1778646903573,1778646922977,1778646922978,1,19405,op-004,ring
1778646903.8249,1778646903673,1778646923076,1778646923078,2,19405,op-005,ring
1778646903.8251,1778646903777,1778646923177,1778646923178,1,19401,op-006,ring
1778646903.8253,1778646903872,1778646923278,1778646923279,1,19407,op-007,ring
1778646903.8255,1778646903969,1778646923379,1778646923382,3,19413,op-008,ring
1778646903.8257,1778646904068,1778646923480,1778646923484,4,19416,op-009,ring
1778646903.8259,1778646904170,1778646923582,1778646923583,1,19413,op-000,ring
1778646903.8261,1778646904269,1778646923682,1778646923685,3,19416,op-001,ring
1778646903.8263,1778646904371,1778646923783,1778646923786,3,19415,op-002,ring
1778646903.8265,1778646904471,1778646923887,1778646923891,4,19420,op-003,ring
1778646904.8267,1778646904568,1778646923988,1778646923989,1,19421,op-004,ring
1778646904.8269,1778646904669,1778646924089,1778646924093,4,19424,op-005,ring
1778646904.8271,1778646904769,1778646924191,1778646924195,4,19426,op-006,ring
1778646904.8273,1778646904873,1778646924293,1778646924299,6,19426,op-007,ring
1778646904.8275,1778646904970,1778646924395,1778646924401,6,19431,op-008,ring
1778646904.8277,1778646905071,1778646924497,1778646924502,5,19431,op-009,ring
1778646904.8279,1778646905172,1778646924600,1778646924602,2,19430,op-000,ring
1778646904.8281,1778646905269,1778646924700,1778646924705,5,19436,op-001,ring
1778646904.8283,1778646905373,1778646924801,1778646924802,1,19429,op-002,ring
1778646904.8285,1778646905471,1778646924903,1778646924905,2,19434,op-003,ring
1778646905.8287,1778646905572,1778646925005,1778646925020,15,19448,op-004,ring
1778646905.8289,1778646905670,1778646925108,1778646925110,2,19440,op-005,ring
1778646905.8291,1778646905774,1778646925209,1778646925232,23,19458,op-006,ring
1778646905.8293,1778646905877,1778646925311,1778646925315,4,19438,op-007,ring
1778646905.8295,1778646905971,1778646925417,1778646925422,5,19451,op-008,ring
1778646905.8297,1778646906071,1778646925519,1778646925522,3,19451,op-009,ring
1778646905.8299,1778646906172,1778646925621,1778646925636,15,19464,op-000,ring
1778646905.8301,1778646906273,1778646925723,1778646925728,5,19455,op-001,ring
1778646905.8303,1778646906372,1778646925831,1778646925836,5,19464,op-002,ring
1778646905.8305,1778646906471,1778646925933,1778646925956,23,19485,op-003,ring
1778646906.8307,1778646906572,1778646926045,1778646926050,5,19478,op-004,ring
1778646906.8309,1778646906675,1778646926146,1778646926150,4,19475,op-005,ring
1778646906.8311,1778646906775,1778646926247,1778646926252,5,19477,op-006,ring
1778646906.8313,1778646906872,1778646926348,1778646926351,3,19479,op-007,ring
1778646906.8315,1778646906971,1778646926454,1778646926457,3,19486,op-008,ring
1778646906.8317,1778646907071,1778646926562,1778646926566,4,19495,op-009,ring
1778646906.8319,1778646907170,1778646926665,1778646926670,5,19500,op-000,ring
1778646906.8321,1778646907270,1778646926768,1778646926771,3,19501,op-001,ring
1778646906.8323,1778646907374,1778646926870,1778646926873,3,19499,op-002,ring
1778646906.8325,1778646907471,1778646926970,1778646926971,1,19500,op-003,ring
1778646907.8327,1778646907570,1778646927071,1778646927072,1,19502,op-004,ring
1778646907.8329,1778646907671,1778646927172,1778646927173,1,19502,op-005,ring
1778646907.8331,,1778646927273,,,,,failed
1778646907.8333,,1778646927374,,,,,failed
1778646907.8337,1778646908070,1778646927475,1778646927476,1,19406,op-008,ring
1778646907.8339,1778646908171,1778646927576,1778646927577,1,19406,op-009,ring
1778646907.8341,1778646908272,1778646927678,1778646927680,2,19408,op-000,ring
1778646907.8343,1778646908383,1778646927784,1778646927786,2,19403,op-001,ring
1778646907.8345,1778646908475,1778646927883,1778646927888,5,19413,op-002,ring
1778646908.8347,1778646908569,1778646927982,1778646927984,2,19415,op-003,ring
1778646908.8349,1778646908668,1778646928084,1778646928087,3,19419,op-004,ring
1778646908.8351,1778646908774,1778646928187,1778646928190,3,19416,op-005,ring
1778646908.8353,1778646908870,1778646928288,1778646928291,3,19421,op-006,ring
1778646908.8355,1778646908969,1778646928389,1778646928393,4,19424,op-007,ring
1778646908.8357,1778646909070,1778646928490,1778646928494,4,19424,op-008,ring
1778646908.8359,1778646909170,1778646928592,1778646928597,5,19427,op-009,ring
1778646908.8361,1778646909277,1778646928694,1778646928696,2,19419,op-000,ring
1778646908.8363,1778646909372,1778646928796,1778646928799,3,19427,op-001,ring
1778646908.8365,1778646909473,1778646928895,1778646928898,3,19425,op-002,ring
1778646909.8367,1778646909577,1778646928995,1778646928997,2,19420,op-003,ring
1778646909.8369,1778646909672,1778646929096,1778646929098,2,19426,op-004,ring
1778646909.8371,1778646909775,1778646929198,1778646929202,4,19427,op-005,ring
1778646909.8373,1778646909875,1778646929299,1778646929303,4,19428,op-006,ring
1778646909.8375,1778646909981,1778646929400,1778646929401,1,19420,op-007,ring
1778646909.8377,1778646910080,1778646929501,1778646929505,4,19425,op-008,ring
1778646909.8379,1778646910179,1778646929602,1778646929606,4,19427,op-009,ring
1778646909.8381,1778646910272,1778646929704,1778646929708,4,19436,op-000,ring
1778646909.8383,1778646910373,1778646929806,1778646929810,4,19437,op-001,ring
1778646909.8385,1778646910474,1778646929909,1778646929914,5,19440,op-002,ring
1778646910.8387,1778646910571,1778646930019,1778646930022,3,19451,op-003,ring
1778646910.8389,1778646910671,1778646930120,1778646930123,3,19452,op-004,ring
1778646910.8391,1778646910773,1778646930221,1778646930225,4,19452,op-005,ring
1778646910.8393,1778646910879,1778646930322,1778646930326,4,19447,op-006,ring
1778646910.8395,1778646910972,1778646930424,1778646930428,4,19456,op-007,ring
1778646910.8397,1778646911074,1778646930525,1778646930531,6,19457,op-008,ring
1778646910.8399,1778646911173,1778646930628,1778646930634,6,19461,op-009,ring
1778646910.8401,1778646911274,1778646930733,1778646930736,3,19462,op-000,ring
1778646910.8403,1778646911372,1778646930835,1778646930839,4,19467,op-001,ring
1778646910.8405,1778646911471,1778646930937,1778646930940,3,19469,op-002,ring
1778646911.8407,1778646911571,1778646931045,1778646931049,4,19478,op-003,ring
1778646911.8409,1778646911672,1778646931142,1778646931146,4,19474,op-004,ring
1778646911.8411,1778646911771,1778646931244,1778646931247,3,19476,op-005,ring
1778646911.8413,1778646911871,1778646931345,1778646931349,4,19478,op-006,ring
1778646911.8415,1778646911972,1778646931445,1778646931451,6,19479,op-007,ring
1778646911.8417,1778646912073,1778646931546,1778646931550,4,19477,op-008,ring
1778646911.8419,1778646912171,1778646931648,1778646931652,4,19481,op-009,ring
1778646911.8421,1778646912269,1778646931751,1778646931757,6,19488,op-000,ring
1778646911.8423,1778646912377,1778646931850,1778646931852,2,19475,op-001,ring
1778646911.8425,1778646912471,1778646931951,1778646931956,5,19485,op-002,ring
1778646912.8427,1778646912573,1778646932052,1778646932057,5,19484,op-003,ring
1778646912.8429,1778646912669,1778646932154,1778646932159,5,19490,op-004,ring
1778646912.8431,1778646912770,1778646932256,1778646932259,3,19489,op-005,ring
1778646912.8433,1778646912870,1778646932356,1778646932360,4,19490,op-006,ring
1778646912.8435,1778646912975,1778646932457,1778646932461,4,19486,op-007,ring
1778646912.8437,1778646913074,1778646932560,1778646932564,4,19490,op-008,ring
1778646912.8439,1778646913169,1778646932664,1778646932667,3,19498,op-009,ring
1778646912.8441,1778646913273,1778646932766,1778646932771,5,19498,op-000,ring
1778646912.8443,1778646913371,1778646932867,1778646932869,2,19498,op-001,ring
1778646912.8445,1778646913470,1778646932969,1778646932971,2,19501,op-002,ring
1778646913.8447,,1778646933072,,,,,failed
1778646913.8449,1778646913672,1778646933172,1778646933173,1,19501,op-004,ring
1778646913.8451,1778646913779,1778646933272,1778646933274,2,19495,op-005,ring
1778646913.8453,1778646913872,1778646933374,1778646933379,5,19507,op-006,ring
1778646913.8455,,1778646933477,,,,,failed
1778646913.8459,1778646914171,1778646933579,1778646933582,3,19411,op-008,ring
1778646913.8461,1778646914270,1778646933680,1778646933681,1,19411,op-009,ring
1778646913.8463,1778646914370,1778646933780,1778646933782,2,19412,op-000,ring
1778646913.8465,1778646914469,1778646933881,1778646933883,2,19414,op-001,ring
1778646914.8467,1778646914572,1778646933983,1778646933986,3,19414,op-002,ring
1778646914.8469,1778646914672,1778646934085,1778646934086,1,19414,op-003,ring
1778646914.8471,1778646914771,1778646934188,1778646934189,1,19418,op-004,ring
1778646914.8473,1778646914871,1778646934289,1778646934293,4,19422,op-005,ring
1778646914.8475,1778646914973,1778646934389,1778646934393,4,19420,op-006,ring
1778646914.8477,1778646915072,1778646934493,1778646934496,3,19424,op-007,ring
1778646914.8479,1778646915172,1778646934593,1778646934595,2,19423,op-008,ring
1778646914.8481,1778646915273,1778646934694,1778646934699,5,19426,op-009,ring
1778646914.8483,1778646915373,1778646934800,1778646934803,3,19430,op-000,ring
1778646914.8485,1778646915470,1778646934902,1778646934906,4,19436,op-001,ring
1778646915.8487,1778646915571,1778646935009,1778646935011,2,19440,op-002,ring
1778646915.8489,1778646915671,1778646935113,1778646935118,5,19447,op-003,ring
1778646915.8491,1778646915773,1778646935217,1778646935221,4,19448,op-004,ring
1778646915.8493,1778646915871,1778646935318,1778646935322,4,19451,op-005,ring
1778646915.8495,1778646915970,1778646935418,1778646935422,4,19452,op-006,ring
1778646915.8497,1778646916070,1778646935519,1778646935523,4,19453,op-007,ring
1778646915.8499,1778646916172,1778646935623,1778646935627,4,19455,op-008,ring
1778646915.8501,1778646916272,1778646935726,1778646935729,3,19457,op-009,ring
1778646915.8503,1778646916372,1778646935826,1778646935831,5,19459,op-000,ring
1778646915.8505,1778646916473,1778646935927,1778646935932,5,19459,op-001,ring
1778646916.8507,1778646916571,1778646936030,1778646936034,4,19463,op-002,ring
1778646916.8509,1778646916671,1778646936133,1778646936134,1,19463,op-003,ring
1778646916.8511,1778646916771,1778646936235,1778646936239,4,19468,op-004,ring
1778646916.8513,1778646916873,1778646936337,1778646936341,4,19468,op-005,ring
1778646916.8515,1778646916974,1778646936437,1778646936441,4,19467,op-006,ring
1778646916.8517,1778646917072,1778646936539,1778646936545,6,19473,op-007,ring
1778646916.8519,1778646917171,1778646936641,1778646936646,5,19475,op-008,ring
1778646916.8521,1778646917270,1778646936746,1778646936749,3,19479,op-009,ring
1778646916.8523,1778646917371,1778646936851,1778646936857,6,19486,op-000,ring
1778646916.8525,1778646917470,1778646936954,1778646936957,3,19487,op-001,ring
1778646917.8527,1778646917569,1778646937057,1778646937064,7,19495,op-002,ring
1778646917.8529,1778646917673,1778646937160,1778646937164,4,19491,op-003,ring
1778646917.8531,1778646917772,1778646937264,1778646937268,4,19496,op-004,ring
1778646917.8533,1778646917874,1778646937367,1778646937372,5,19498,op-005,ring
1778646917.8535,1778646917977,1778646937470,1778646937473,3,19496,op-006,ring
1778646917.8537,,1778646937578,,,,,failed
1778646917.8541,1778646918272,1778646937681,1778646937685,4,19413,op-008,ring
1778646917.8543,1778646918370,1778646937779,1778646937780,1,19410,op-009,ring
1778646917.8545,1778646918471,1778646937881,1778646937885,4,19414,op-000,ring
1778646918.8547,1778646918573,1778646937983,1778646937987,4,19414,op-001,ring
1778646918.8549,1778646918671,1778646938084,1778646938085,1,19414,op-002,ring
1778646918.8551,1778646918772,1778646938185,1778646938188,3,19416,op-003,ring
1778646918.8553,1778646918872,1778646938287,1778646938290,3,19418,op-004,ring
1778646918.8555,1778646918971,1778646938389,1778646938393,4,19422,op-005,ring
1778646918.8557,1778646919072,1778646938491,1778646938495,4,19423,op-006,ring
1778646918.8559,1778646919173,1778646938593,1778646938596,3,19423,op-007,ring
1778646918.8561,1778646919270,1778646938692,1778646938696,4,19426,op-008,ring
1778646918.8563,1778646919373,1778646938793,1778646938798,5,19425,op-009,ring
1778646918.8565,1778646919469,1778646938894,1778646938898,4,19429,op-000,ring
1778646919.8567,1778646919572,1778646938997,1778646939006,9,19434,op-001,ring
1778646919.8569,1778646919671,1778646939097,1778646939099,2,19428,op-002,ring
1778646919.8571,1778646919772,1778646939199,1778646939203,4,19431,op-003,ring
1778646919.8573,1778646919873,1778646939300,1778646939304,4,19431,op-004,ring
1778646919.8575,1778646919973,1778646939404,1778646939407,3,19434,op-005,ring
1778646919.8577,1778646920074,1778646939504,1778646939508,4,19434,op-006,ring
1778646919.8579,1778646920172,1778646939607,1778646939611,4,19439,op-007,ring
1778646919.8581,1778646920273,1778646939708,1778646939712,4,19439,op-008,ring
1778646919.8583,1778646920372,1778646939809,1778646939813,4,19441,op-009,ring
1778646919.8585,1778646920473,1778646939910,1778646939914,4,19441,op-000,ring
1778646920.8587,1778646920573,1778646940016,1778646940019,3,19446,op-001,ring
1778646920.8589,1778646920672,1778646940121,1778646940126,5,19454,op-002,ring
1778646920.8591,1778646920775,1778646940223,1778646940226,3,19451,op-003,ring
1778646920.8593,1778646920873,1778646940324,1778646940327,3,19454,op-004,ring
1778646920.8595,1778646920974,1778646940429,1778646940433,4,19459,op-005,ring
1778646920.8597,1778646921072,1778646940538,1778646940544,6,19472,op-006,ring
1778646920.8599,1778646921171,1778646940640,1778646940644,4,19473,op-007,ring
1778646920.8601,1778646921273,1778646940742,1778646940746,4,19473,op-008,ring
1778646920.8603,1778646921371,1778646940843,1778646940846,3,19475,op-009,ring
1778646920.8605,1778646921470,1778646940945,1778646940950,5,19480,op-000,ring
1778646921.8607,1778646921571,1778646941044,1778646941048,4,19477,op-001,ring
1778646921.8609,1778646921669,1778646941146,1778646941149,3,19480,op-002,ring
1778646921.8611,1778646921771,1778646941247,1778646941251,4,19480,op-003,ring
1778646921.8613,1778646921871,1778646941347,1778646941350,3,19479,op-004,ring
1778646921.8615,1778646921973,1778646941450,1778646941453,3,19480,op-005,ring
1778646921.8617,1778646922075,1778646941551,1778646941554,3,19479,op-006,ring
1778646921.8619,1778646922174,1778646941652,1778646941653,1,19479,op-007,ring
1778646921.8621,1778646922271,1778646941753,1778646941758,5,19487,op-008,ring
1778646921.8623,1778646922373,1778646941853,1778646941854,1,19481,op-009,ring
1778646921.8625,1778646922469,1778646941955,1778646941960,5,19491,op-000,ring
1778646922.8627,1778646922569,1778646942055,1778646942060,5,19491,op-001,ring
1778646922.8629,1778646922670,1778646942156,1778646942160,4,19490,op-002,ring
1778646922.8631,1778646922774,1778646942257,1778646942261,4,19487,op-003,ring
1778646922.8633,1778646922972,1778646942358,1778646942362,4,19390,op-004,ring
1778646922.8635,1778646923073,1778646942458,1778646942463,5,19390,op-005,ring
1778646922.8637,1778646923174,1778646942560,1778646942567,7,19393,op-006,ring
1778646922.8639,1778646923272,1778646942666,1778646942673,7,19401,op-007,ring
1778646922.8641,1778646923373,1778646942768,1778646942772,4,19399,op-008,ring
1778646922.8643,1778646923474,1778646942872,1778646942874,2,19400,op-009,ring
1778646923.8645,1778646923573,1778646942973,1778646942975,2,19402,op-000,ring
1778646923.8647,1778646923672,1778646943073,1778646943075,2,19403,op-001,ring
1778646923.8649,1778646923772,1778646943174,1778646943177,3,19405,op-002,ring
1778646923.8651,1778646923875,1778646943276,1778646943278,2,19403,op-003,ring
1778646923.8653,1778646923972,1778646943376,1778646943378,2,19406,op-004,ring
1778646923.8655,1778646924072,1778646943477,1778646943479,2,19407,op-005,ring
1778646923.8657,1778646924173,1778646943578,1778646943580,2,19407,op-006,ring
1778646923.8659,1778646924271,1778646943679,1778646943681,2,19410,op-007,ring
1778646923.8661,1778646924372,1778646943779,1778646943780,1,19408,op-008,ring
1778646923.8663,1778646924470,1778646943880,1778646943882,2,19412,op-009,ring
1778646924.8665,1778646924573,1778646943981,1778646943984,3,19411,op-000,ring
1778646924.8667,1778646924670,1778646944084,1778646944086,2,19416,op-001,ring
1778646924.8669,1778646924777,1778646944183,1778646944185,2,19408,op-002,ring
1778646924.8671,1778646924873,1778646944285,1778646944288,3,19415,op-003,ring
1778646924.8673,1778646924973,1778646944386,1778646944389,3,19416,op-004,ring
1778646924.8675,1778646925073,1778646944487,1778646944490,3,19417,op-005,ring
1778646924.8677,1778646925170,1778646944588,1778646944592,4,19422,op-006,ring
1778646924.8679,1778646925281,1778646944694,1778646944697,3,19416,op-007,ring
1778646924.8681,1778646925370,1778646944794,1778646944797,3,19427,op-008,ring
1778646924.8683,1778646925473,1778646944897,1778646944902,5,19429,op-009,ring
1778646925.8685,1778646925574,1778646944999,1778646945003,4,19429,op-000,ring
1778646925.8687,1778646925672,1778646945100,1778646945103,3,19431,op-001,ring
1778646925.8689,1778646925769,1778646945201,1778646945205,4,19436,op-002,ring
1778646925.8691,1778646925872,1778646945301,1778646945306,5,19434,op-003,ring
1778646925.8693,1778646925973,1778646945401,1778646945404,3,19431,op-004,ring
1778646925.8695,1778646926071,1778646945500,1778646945504,4,19433,op-005,ring
1778646925.8697,1778646926170,1778646945601,1778646945603,2,19433,op-006,ring
1778646925.8699,1778646926273,1778646945704,1778646945708,4,19435,op-007,ring
1778646925.8701,1778646926373,1778646945806,1778646945808,2,19435,op-008,ring
1778646925.8703,1778646926467,1778646945908,1778646945914,6,19447,op-009,ring
1778646926.8705,1778646926571,1778646946016,1778646946020,4,19449,op-000,ring
1778646926.8707,1778646926674,1778646946119,1778646946124,5,19450,op-001,ring
1778646926.8709,1778646926771,1778646946224,1778646946227,3,19456,op-002,ring
1778646926.8711,1778646926872,1778646946325,1778646946333,8,19461,op-003,ring
1778646926.8713,1778646926969,1778646946426,1778646946431,5,19462,op-004,ring
1778646926.8715,1778646927069,1778646946529,1778646946534,5,19465,op-005,ring
1778646926.8717,1778646927170,1778646946637,1778646946640,3,19470,op-006,ring
1778646926.8719,1778646927269,1778646946738,1778646946742,4,19473,op-007,ring
1778646926.8721,1778646927375,1778646946840,1778646946843,3,19468,op-008,ring
1778646926.8723,1778646927470,1778646946948,1778646946950,2,19480,op-009,ring
1778646927.8725,1778646927570,1778646947049,1778646947053,4,19483,op-000,ring
1778646927.8727,1778646927670,1778646947154,1778646947158,4,19488,op-001,ring
1778646927.8729,1778646927770,1778646947256,1778646947260,4,19490,op-002,ring
1778646927.8731,1778646927872,1778646947357,1778646947360,3,19488,op-003,ring
1778646927.8733,1778646927971,1778646947459,1778646947464,5,19493,op-004,ring
1778646927.8735,1778646928073,1778646947563,1778646947567,4,19494,op-005,ring
1778646927.8737,1778646928171,1778646947666,1778646947670,4,19499,op-006,ring
1778646927.8739,1778646928271,1778646947765,1778646947770,5,19499,op-007,ring
1778646927.8741,1778646928372,1778646947867,1778646947869,2,19497,op-008,ring
1778646927.8743,1778646928471,1778646947968,1778646947969,1,19498,op-009,ring
1778646928.8745,1778646928573,1778646948070,1778646948073,3,19500,op-000,ring
1778646928.8747,1778646928671,1778646948171,1778646948177,6,19506,op-001,ring
1778646928.8749,1778646928772,1778646948272,1778646948275,3,19503,op-002,ring
1778646928.8751,,1778646948374,,,,,failed
1778646928.8753,,1778646948475,,,,,failed
1778646928.8757,1778646929170,1778646948576,1778646948579,3,19409,op-005,ring
1778646928.8759,1778646929270,1778646948677,1778646948679,2,19409,op-006,ring
1778646928.8761,1778646929375,1778646948781,1778646948784,3,19409,op-007,ring
1778646928.8763,1778646929475,1778646948882,1778646948885,3,19410,op-008,ring
1778646929.8765,1778646929568,1778646948983,1778646948985,2,19417,op-009,ring
1778646929.8767,1778646929672,1778646949083,1778646949088,5,19416,op-000,ring
1778646929.8769,1778646929772,1778646949186,1778646949188,2,19416,op-001,ring
1778646929.8771,1778646929870,1778646949289,1778646949292,3,19422,op-002,ring
1778646929.8773,1778646929972,1778646949388,1778646949393,5,19421,op-003,ring
1778646929.8775,1778646930070,1778646949490,1778646949493,3,19423,op-004,ring
1778646929.8777,1778646930172,1778646949594,1778646949597,3,19425,op-005,ring
1778646929.8779,1778646930273,1778646949695,1778646949699,4,19426,op-006,ring
1778646929.8781,1778646930373,1778646949796,1778646949800,4,19427,op-007,ring
1778646929.8783,1778646930470,1778646949897,1778646949900,3,19430,op-008,ring
1778646930.8785,1778646930572,1778646950001,1778646950004,3,19432,op-009,ring
1778646930.8787,1778646930674,1778646950102,1778646950106,4,19432,op-000,ring
1778646930.8789,1778646930770,1778646950204,1778646950210,6,19440,op-001,ring
1778646930.8791,1778646930872,1778646950306,1778646950310,4,19438,op-002,ring
1778646930.8793,1778646930970,1778646950407,1778646950412,5,19442,op-003,ring
1778646930.8795,1778646931069,1778646950512,1778646950516,4,19447,op-004,ring
1778646930.8797,1778646931177,1778646950614,1778646950617,3,19440,op-005,ring
1778646930.8799,1778646931271,1778646950720,1778646950724,4,19453,op-006,ring
1778646930.8801,1778646931371,1778646950826,1778646950831,5,19460,op-007,ring
1778646930.8803,1778646931471,1778646950927,1778646950933,6,19462,op-008,ring
1778646931.8805,1778646931574,1778646951032,1778646951036,4,19462,op-009,ring
1778646931.8807,1778646931674,1778646951135,1778646951138,3,19464,op-000,ring
1778646931.8809,1778646931772,1778646951237,1778646951241,4,19469,op-001,ring
1778646931.8811,1778646931871,1778646951341,1778646951345,4,19474,op-002,ring
1778646931.8813,1778646931973,1778646951443,1778646951447,4,19474,op-003,ring
1778646931.8815,1778646932079,1778646951546,1778646951551,5,19472,op-004,ring
1778646931.8817,1778646932177,1778646951648,1778646951652,4,19475,op-005,ring
1778646931.8819,1778646932269,1778646951750,1778646951755,5,19486,op-006,ring
1778646931.8821,1778646932369,1778646951850,1778646951851,1,19482,op-007,ring
1778646931.8823,1778646932475,1778646951951,1778646951953,2,19478,op-008,ring
1778646932.8825,1778646932570,1778646952055,1778646952061,6,19491,op-009,ring
1778646932.8827,1778646932667,1778646952159,1778646952163,4,19496,op-000,ring
1778646932.8829,1778646932771,1778646952265,1778646952269,4,19498,op-001,ring
1778646932.8831,,1778646952367,,,,,failed
1778646932.8833,1778646932970,1778646952468,1778646952472,4,19502,op-003,ring
1778646932.8835,,1778646952568,,,,,failed
1778646932.8837,,1778646952669,,,,,failed
1778646932.8839,1778646933271,1778646952768,1778646952772,4,19501,op-006,ring
1778646932.8841,,1778646952869,,,,,failed
1778646932.8843,1778646933478,1778646952970,1778646952973,3,19495,op-008,ring
1778646933.8845,1778646933575,1778646953071,1778646953074,3,19499,op-009,ring
1778646933.8847,1778646933675,1778646953172,1778646953173,1,19498,op-000,ring
1778646933.8849,,1778646953273,,,,,failed
1778646933.8853,1778646933984,1778646953373,1778646953377,4,19393,op-002,ring
1778646933.8855,1778646934073,1778646953476,1778646953478,2,19405,op-003,ring
1778646933.8857,1778646934172,1778646953576,1778646953577,1,19405,op-004,ring
1778646933.8859,1778646934272,1778646953677,1778646953680,3,19408,op-005,ring
1778646933.8861,1778646934372,1778646953778,1778646953781,3,19409,op-006,ring
1778646933.8863,1778646934473,1778646953880,1778646953882,2,19409,op-007,ring
1778646934.8865,1778646934570,1778646953981,1778646953984,3,19414,op-008,ring
1778646934.8867,1778646934670,1778646954082,1778646954085,3,19415,op-009,ring
1778646934.8869,1778646934775,1778646954183,1778646954184,1,19409,op-000,ring
1778646934.8871,1778646934871,1778646954284,1778646954285,1,19414,op-001,ring
1778646934.8873,1778646934971,1778646954386,1778646954390,4,19419,op-002,ring
1778646934.8875,1778646935071,1778646954489,1778646954494,5,19423,op-003,ring
1778646934.8877,1778646935171,1778646954590,1778646954595,5,19424,op-004,ring
1778646934.8879,1778646935278,1778646954690,1778646954693,3,19415,op-005,ring
1778646934.8881,1778646935372,1778646954797,1778646954799,2,19427,op-006,ring
1778646934.8883,1778646935472,1778646954898,1778646954901,3,19429,op-007,ring
1778646935.8885,1778646935574,1778646955001,1778646955015,14,19441,op-008,ring
